plot,tag,jday,year,spp,dend.num,ref.dend,ref.dbh,prev.dend,dend,dbh,notes,ref.notes
F1,808,321,2022,hem,1,26.01,10.8,60.32,70.25,,,NA
F1,837,321,2022,hem,2,22.41,14.4,32.21,42.71,,,NA
F1,916,321,2022,rm,1,12.34,10.2,30.22,53.45,,new band,NA
F1,930,321,2022,hem,3,128.19,63.40,128.19,NA,,,+1.6
F1,930,321,2022,hem,4,25.60,63.40,25.60,37.31,,,"needs DBH, first measurement"
F1,933,321,2022,rm,3,12.57,21.4,43.32,56.06,,,NA
F1,934,321,2022,rm,1,26.48,16.0,51.63,62.79,,,NA
F1,936,321,2022,rm,2,16.26,14.0,41.45,53.19,,,NA
F1,937,321,2022,rm,5,51.91,34.0,93.34,107.16,36.00,new band,NA
F1,938,321,2022,rm,4,66.52,31.3,106.93,119.94,33.30,new band,NA
F1,941,321,2022,rm,1,94.21,27.5,110.58,117.22,28.00,new band,NA
F1,947,321,2022,rm,1,55.10,18.4,80.67,90.40,19.40,new band,NA
F1,948,321,2022,rm,2,37.89,23.2,62.98,74.70,,,NA
F1,949,321,2022,bo,3,34.59,39.3,91.66,114.00,42.00,new band,NA
F1,950,321,2022,rm,2,23.94,11.2,49.91,60.35,12.20,new band,NA
F2,825,321,2022,hem,1,15.85,10.0,26.90,29.84,,,NA
F2,838,321,2022,bb,1,25.45,10.7,44.62,48.41,,,NA
F2,922,321,2022,hem,1,21.04,9.9,21.23,21.30,,,NA
F2,977,321,2022,rm,2,36.93,19.9,61.47,58.90,21.10,new band,NA
F2,978,321,2022,yb,1,29.41,11.4,38.15,39.62,,,NA
F2,980,321,2022,hem,1,77.82,33.4,85.66,86.74,,,NA
F2,983,321,2022,yb,1,46.83,20.4,50.78,51.18,,,NA
F2,984,321,2022,rm,2,46.02,43.2,76.86,85.59,,,NA
F2,985,321,2022,yb,3,28.39,17.6,49.87,53.50,,,NA
F2,986,321,2022,rm,1,35.33,21.0,38.18,38.64,,,NA
F2,987,321,2022,rm,1,32.50,24.2,36.05,36.51,,,NA
F2,988,321,2022,bb,2,32.37,20.0,61.50,67.57,,,NA
F2,990,321,2022,bb,2,18.22,20.6,34.76,37.79,,,NA
F2,991,321,2022,ro,3,73.80,48.7,110.97,118.68,50.25,new band,NA
F2,992,321,2022,ro,4,35.17,64.6,55.83,66.80,,,NA
F2,993,321,2022,bb,2,26.50,16.1,47.35,53.76,,,NA
F2,994,321,2022,yb,1,40.72,12.4,49.50,50.41,,,NA
F2,995,321,2022,ro,4,49.01,36.9,64.37,76.60,,smaller hole; 28.57,NA
F3,1,321,2022,rm,3,18.00,17.7,22.43,23.56,,,NA
F3,2,321,2022,hem,3,55.59,23.3,92.48,97.96,,,NA
F3,3,321,2022,wp,2,17.04,34.5,21.84,23.99,,,NA
F3,4,321,2022,hem,2,26.09,16.4,41.52,42.90,,second stem,NA
F3,5,321,2022,yb,2,37.70,19.6,56.55,59.26,,,NA
F3,6,321,2022,rm,2,50.37,20.7,58.28,59.10,,,NA
F3,7,321,2022,hem,4,19.81,25.7,46.26,56.62,,,NA
F3,8,321,2022,ro,5,23.53,68,63.31,80.05,,,NA
F3,9,321,2022,rm,2,45.23,29.10,65.00,69.29,,,NA
F3,11,321,2022,wp,3,37.98,25.1,62.02,65.42,,,NA
F3,12,321,2022,hem,6,22.09,33.2,28.20,35.51,,,NA
F3,535,321,2022,hem,2,49.85,16.0,84.03,87.35,,inner mark; 49.82,NA
F3,737,321,2022,hem,3,7.98,16.20,7.98,8.92,,,NA
F3,823,321,2022,yb,1,7.85,10.0,11.94,12.45,,,NA
F3,824,321,2022,bb,1,14.57,10.0,28.65,35.67,,inner mark; 25.56,NA
F3,839,321,2022,bb,2,34.18,12.8,68.27,76.19,,,NA
F3,914,321,2022,hem,1,NA,10.4,30.90,32.45,,,NA
F4,29,321,2022,ro,2,38.27,38.7,51.98,NA,,,NA
F4,35,321,2022,ro,4,48.69,35.1,80.67,90.35,36.65,,NA
F4,36,321,2022,ro,3,133.00,41.3,146.27,NA,,,DBH calipers next time
F4,36,321,2022,ro,4,16.61,41.3,31.79,47.95,,inner ;12.5,NA
F4,42,321,2022,rm,2,10.54,24.6,24.24,26.94,,,NA
F4,46,321,2022,rm,1,33.50,14.8,42.40,44.63,,,NA
F4,49,321,2022,ro,3,69.47,37.6,118.82,NA,,,NA
F4,49,321,2022,ro,4,NA,NA,12.27,26.63,,,DBH next time
F4,50,321,2022,ro,2,71.41,30.6,112.50,123.16,32.70,new band,NA
F4,51,321,2022,ro,2,61.44,29.5,103.28,114.16,31.70,new band,NA
F4,55,321,2022,bb,2,54.94,25.5,84.50,88.86,,,NA
F4,62,321,2022,wp,2,27.96,27.5,27.31,28.50,,,NA
F4,64,321,2022,wp,1,82.84,31.0,91.01,92.25,,,needles turning brown
F4,68,321,2022,rm,2,41.65,16.7,43.56,43.24,,,NA
F4,71,321,2022,rm,1,53.35,20.4,65.33,66.73,,,NA
F4,73,321,2022,wp,4,70.22,74.3,108.76,115.45,75.70,new band,~12mm left
F4,735,321,2022,ash,2,49.03,26.2,91.18,97.82,,"inner 43.6, middle 78.36",NA
F5,76,321,2022,wp,3,59.29,47.1,122.26,NA,,,needs new
F5,76,321,2022,wp,4,NA,NA,18.70,28.56,,,first measurement
F5,81,321,2022,ro,3,15.16,31.1,40.08,54.92,,inner 45.8,NA
F5,84,321,2022,ro,2,21.76,24.5,29.39,32.71,,,NA
F5,86,321,2022,hem,3,24.36,27.3,53.99,57.96,,,NA
F5,87,321,2022,ro,1,83.27,21.1,102.67,106.55,21.90,new band,NA
F5,94,321,2022,rm,2,47.33,18.8,55.54,55.81,,,NA
F5,97,321,2022,cherry,2,14.26,27.3,14.95,15.44,,,NA
F5,98,321,2022,hem,4,27.43,27.7,53.61,57.46,,,NA
F5,99,321,2022,hem,3,63.67,31.5,85.77,89.09,,,NA
F5,104,321,2022,rm,1,60.02,20.8,62.82,63.70,,,NA
F5,109,321,2022,ro,3,20.95,41.8,33.00,45.72,,,"hit by fallen branch, re-adjusted"
F5,110,321,2022,ro,3,13.82,32.0,65.74,82.67,,,NA
F5,114,321,2022,ro,2,44.78,24.8,57.01,61.12,,,NA
F5,117,321,2022,wp,5,60.07,52.0,119.56,133.00,53.30,"dendrometer past mark, est.*",wp needles brown
F5,126,321,2022,rm,1,31.46,17.6,35.35,36.44,,,NA
F5,127,321,2022,rm,1,42.72,12.7,51.16,52.96,,,NA
F5,133,321,2022,ro,2,71.75,36.4,111.63,121.71,37.90,new band,NA
G1,153,321,2022,rm,3,15.85,17.8,74.90,93.25,,,NA
G1,165,321,2022,rm,2,11.55,16.1,53.22,74.04,,,NA
G1,175,321,2022,ro,4,35.37,34.7,61.20,92.12,38.50,new band,NA
G1,176,321,2022,rm,4,12.96,23.2,58.63,84.92,,inner hole; 42.29,NA
G1,211,321,2022,beech,3,20.09,14.1,44.62,49.14,,,"fungus, maybe dead"
G1,571,321,2022,hem,1,9.49,11.7,34.72,37.53,,,NA
G1,703,321,2022,hem,1,12.59,10.0,24.58,27.29,,,NA
G1,704,321,2022,rm,1,11.05,10.2,47.68,67.49,13.00,new band,NA
G1,705,321,2022,bb,1,12.08,10.5,74.99,NA,13.70,,needs new soon
G1,728,321,2022,rm,2,13.10,12.3,24.46,30.62,,,NA
G1,809,321,2022,hem,2,15.12,12.9,18.44,21.49,,,NA
G1,898,321,2022,hem,1,29.50,11.5,52.49,53.02,,,NA
G1,910,321,2022,hem,1,10.42,11.2,46.63,53.06,,,NA
G1,913,321,2022,rm,1,20.65,11.8,50.45,63.97,12.54,new band,NA
G1,917,321,2022,beech,1,11.09,10.3,20.39,38.33,,,NA
G1,918,321,2022,hem,1,14.72,10,17.21,17.70,,,NA
G1,919,321,2022,hem,1,10.38,10.0,16.81,23.44,,,NA
G1,920,321,2022,rm,1,21.07,10.0,21.54,21.91,,,NA
G1,921,321,2022,hem,1,14.08,10.3,22.57,30.19,,,NA
G1,991,321,2022,rm,1,8.00,10.5,71.75,87.30,13.60,Est. band past mark,NA
G2,202,321,2022,hem,2,25.06,42.6,37.10,38.94,,,NA
G2,204,321,2022,hem,2,40.82,45.0,59.88,58.30,,,NA
G2,205,321,2022,yb,1,23.53,12.9,25.62,25.86,,not clear if .86 or .80,NA
G2,206,321,2022,cherry,2,30.87,52.1,51.88,56.09,,,NA
G2,207,321,2022,hem,2,59.71,38.0,85.56,90.05,,,NA
G2,209,321,2022,hem,2,27.19,32.8,41.23,42.59,,,NA
G2,210,321,2022,hem,3,44.58,50.5,82.08,86.17,,,NA
G2,211,321,2022,ro,3,51.38,32.5,78.32,87.80,,,NA
G2,213,321,2022,hem,1,66.09,38.3,68.29,68.67,,,NA
G2,214,321,2022,hem,2,68.74,41.3,87.70,90.62,,,NA
G2,215,321,2022,hem,1,29.55,15.7,31.47,31.89,,,NA
G2,216,321,2022,hem,1,58.20,20.0,62.80,63.09,,,NA
G2,217,321,2022,hem,3,56.11,44.3,69.51,75.93,,,NA
G2,219,321,2022,hem,1,82.21,28.5,101.82,101.96,,,NA
G2,222,321,2022,hem,1,22.24,15.1,26.09,26.69,,,NA
G2,224,321,2022,hem,2,55.87,47.3,78.98,81.96,,,NA
G2,225,321,2022,hem,1,73.24,32.9,82.06,82.48,,,NA
G2,226,321,2022,hem,1,93.90,26.0,107.88,114.43,26.45,new band,NA
G2,823,321,2022,hem,1,12.14,10.0,12.23,NA,,,NA
G4,251,321,2022,rm,1,20.64,15.3,22.04,22.31,,,NA
G4,256,321,2022,bb,2,47.88,21.3,79.59,82.08,,inner; 21.74,NA
G4,257,321,2022,ro,2,29.12,37.0,48.95,54.30,,inner; 23.07,NA
G4,258,321,2022,bb,1,31.59,20.5,34.09,34.46,,,NA
G4,261,321,2022,rm,1,78.40,24.6,96.33,100.87,,,NA
G4,263,321,2022,rm,2,17.57,23.6,26.29,31.10,,,NA
G4,264,321,2022,rm,3,36.03,18.3,44.89,45.16,,still alive but on side,lying on side
G5,90,321,2022,bb,2,15.46,14.1,37.26,41.16,,,NA
G5,231,321,2022,yb,1,22.02,11.2,27.10,28.22,,,NA
G5,265,321,2022,hem,3,24.49,19.3,53.21,57.31,,,NA
G5,266,321,2022,rm,2,16.54,17.1,39.35,43.15,,inner; 26.42,NA
G5,267,321,2022,hem,4,33.70,17.4,56.38,60.52,,,NA
G5,268,321,2022,ro,2,74.21,40.0,92.62,96.15,,,NA
G5,269,321,2022,hem,3,66.64,28.6,102.40,108.48,30.16,new band,NA
G5,271,321,2022,bb,2,39.09,30.3,83.12,95.30,,,NA
G5,272,321,2022,hem,2,18.37,16.4,26.60,26.86,,,NA
G5,273,321,2022,hem,4,20.19,25.0,35.39,40.89,,,NA
G5,275,321,2022,rm,1,53.37,17.5,61.92,63.29,,,NA
G5,276,321,2022,hem,3,75.63,25.0,103.44,105.66,26.30,new band,~11mm left
G5,277,321,2022,rm,1,17.51,23.2,20.53,20.46,,,NA
G5,279,321,2022,ro,2,64.13,42.1,104.79,112.00,20.12,"est. new band, extend past mark","needs new, line drawn"
G5,282,321,2022,rm,1,55.39,21.5,60.47,60.53,24.58,new band,NA
G5,283,321,2022,rm,1,29.43,13.4,38.99,40.19,,,NA
G5,285,321,2022,wp,2,23.21,28.1,30.79,31.23,,,NA
G5,286,321,2022,hem,3,20.24,30.5,41.86,46.59,,,NA
G5,287,321,2022,rm,1,33.77,15.6,38.45,38.93,,,NA
G5,289,321,2022,hem,3,16.50,22.3,20.47,21.02,,,NA
G5,290,321,2022,hem,3,43.02,15.7,59.76,62.74,,,NA
G5,291,321,2022,ro,2,21.05,48.3,34.99,39.76,,,NA
G5,293,321,2022,hem,2,33.69,23.3,58.15,61.54,,,NA
G5,294,321,2022,rm,1,79.05,26.5,97.42,101.59,27.05,new band,NA
G5,295,321,2022,ro,2,28.58,44.3,58.52,64.83,,,NA
G5,589,321,2022,hem,2,8.28,13.0,11.56,12.14,,,NA
G5,597,321,2022,bb,2,33.81,13.0,47.25,48.97,,,NA
G5,739,321,2022,hem,2,28.90,14.3,38.01,36.59,,,NA
G5,740,321,2022,rm,2,29.33,10.7,35.88,37.54,,,NA
G5,741,321,2022,rm,3,31.76,11.2,35.87,36.04,,,NA
G5,742,321,2022,hem,3,32.97,15.8,51.74,55.57,,,NA
G5,751,321,2022,hem,1,33.59,11.5,36.16,36.29,,,NA
G5,752,321,2022,rm,1,34.56,10.7,35.70,35.64,,,NA
G5,840,321,2022,hem,1,43.22,11.0,60.85,63.28,,needs hole punched,NA
H1,117,321,2022,hem,2,36.17,14.2,59.77,63.57,,,NA
H1,302,321,2022,ro,2,37.02,40.8,61.23,67.15,,,NA
H1,304,321,2022,beech,3,28.45,28.6,67.51,74.18,,,NA
H1,305,321,2022,ro,3,50.13,54.2,87.99,97.40,,,NA
H1,306,321,2022,rm,1,51.40,31.3,58.52,60.24,,,NA
H1,308,321,2022,rm,1,28.19,14.2,38.48,39.50,,,NA
H1,309,321,2022,ro,2,67.00,38.9,111.58,124.95,40.50,new band,NA
H1,310,321,2022,wp,1,41.22,21.4,43.83,44.58,,,NA
H1,311,321,2022,rm,1,75.00,19.0,91.52,94.63,,,NA
H1,313,321,2022,wp,3,49.43,48.8,76.56,81.98,,,NA
H1,314,321,2022,hem,2,60.65,51.2,81.08,82.68,,,NA
H1,317,321,2022,rm,2,53.13,27.1,91.65,106.01,,added spring,NA
H1,318,321,2022,rm,3,57.72,25.5,94.93,103.56,,,NA
H1,319,321,2022,hem,2,34.52,48.4,60.43,64.06,,,NA
H1,320,321,2022,wp,2,42.27,31.9,60.89,65.69,,,NA
H1,321,321,2022,rm,2,45.25,28.7,53.61,55.39,,,NA
H1,323,321,2022,rm,1,47.76,16.2,56.71,58.34,,,NA
H1,326,321,2022,rm,2,28.29,14.9,30.50,30.53,,,NA
H1,807,321,2022,hem,1,9.36,10.5,21.06,21.85,,,NA
H1,841,321,2022,hem,2,75.20,14.40,75.20,NA,,,NA
H1,841,321,2022,hem,3,13.85,14.40,13.85,22.75,,,DBH next
H1,842,321,2022,hem,1,36.45,11.6,58.99,62.84,12.50,new band,NA
H1,843,321,2022,hem,1,36.35,11.9,52.28,57.56,12.40,new band,NA
H1,844,321,2022,hem,1,24.13,11.3,34.33,36.88,,,NA
H1,899,321,2022,hem,2,17.73,13.1,30.07,34.64,,,NA
H2,327,321,2022,hem,2,29.58,34.8,36.36,36.61,,,NA
H2,329,321,2022,rm,2,38.18,19.7,41.55,41.93,,,NA
H2,330,321,2022,hem,1,28.21,24.6,28.56,28.60,,status not checked,maybe dead
H2,331,321,2022,hem,1,46.88,19.9,49.69,49.83,,,NA
H2,333,321,2022,ro,2,49.17,35.5,68.30,75.48,,,NA
H2,334,321,2022,hem,2,42.89,37.9,70.78,72.59,,,NA
H2,336,321,2022,ro,2,35.22,37.7,70.20,80.01,,,NA
H2,338,321,2022,hem,2,78.65,34.5,85.51,85.62,,,NA
H2,339,321,2022,hem,1,21.90,14.9,23.41,23.35,,,NA
H2,341,321,2022,hem,2,43.39,19.0,44.38,43.29,,,NA
H2,342,321,2022,hem,2,12.53,33.8,14.92,15.40,,,NA
H2,343,321,2022,yb,2,33.54,47.4,49.23,52.54,,,NA
H2,344,321,2022,ro,1,84.48,29.1,100.61,104.40,29.90,new band,NA
H2,345,321,2022,hem,2,34.21,45.8,36.53,37.19,,,NA
H2,346,321,2022,rm,1,45.34,15.9,57.94,60.04,,,NA
H2,348,321,2022,rm,2,68.57,28.2,105.33,115.02,29.90,new band,NA
H2,349,321,2022,hem,1,50.79,30.8,53.66,52.78,,,NA
H2,350,321,2022,rm,1,15.70,12.6,16.56,16.96,,,canopy decline
H2,351,321,2022,hem,1,68.38,29.6,74.13,74.89,,,NA
H2,352,321,2022,ro,1,71.78,25.0,80.88,82.43,,,NA
H2,353,321,2022,hem,2,115.92,42.2,117.35,NA,,,rm next 
H2,353,321,2022,hem,3,22.80,42.2,24.61,32.13,,,NA
H2,354,321,2022,ro,3,35.93,66.0,74.38,84.40,,,NA
H5,383,321,2022,hem,2,31.01,33.5,51.30,55.63,,,NA
H5,384,321,2022,rm,1,76.78,38.2,90.98,94.60,38.90,new band,NA
H5,385,321,2022,hem,2,49.85,38.2,75.92,77.84,,,NA
H5,388,321,2022,hem,2,73.22,31.6,112.60,118.26,44.70,new band,~40mm left
H5,389,321,2022,rm,1,34.15,43.4,37.62,38.31,,,NA
H5,392,321,2022,hem,1,35.78,25.1,39.62,39.72,,,NA
H5,393,321,2022,yb,3,21.15,16.0,23.75,24.12,,,NA
H5,394,321,2022,hem,1,76.35,15.0,96.50,99.99,23.20,new band,NA
H5,396,321,2022,ro,2,46.69,22.1,71.05,76.08,68.90,"new band, DBH doesn't make sense - CHECK","needs new, old one poorly made ~1cm left"
H5,397,321,2022,beech,1,47.56,65.3,56.97,59.04,,,outer hole
H5,398,321,2022,bb,1,54.17,13.6,69.72,72.71,,,NA
H5,399,321,2022,hem,2,28.33,19.2,49.37,52.03,,,NA
H5,400,321,2022,hem,3,70.91,16.00,70.91,72.80,,,NA
H5,400,321,2022,hem,4,14.62,16,14.62,14.54,,,DBH next
H5,402,321,2022,ro,2,32.14,29.3,60.24,67.60,,,NA
H5,403,321,2022,beech,2,69.58,23.7,76.82,NA,,DEAD,"dying, check for leaves"
H5,404,321,2022,hem,2,32.06,20.0,36.49,36.85,,,NA
H5,405,321,2022,hem,2,37.69,40.7,66.30,70.52,,,NA
H5,536,321,2022,hem,1,6.46,10.8,7.38,8.19,,,NA
H5,743,321,2022,hem,1,14.61,10.7,16.53,16.64,,,NA
H5,810,321,2022,hem,1,29.52,10.7,39.47,39.82,,,NA
