plot,tag,jday,year,spp,dend.num,ref.dend,ref.dbh,prev.dend,dend,dbh,notes,ref.notes
F1,930,236,2021,hem,3,74.33,61.9,120.87,125.29,,line drawn,needs new asap
F1,930,236,2021,hem,4,NA,NA,NA,23.64,,first measurement,NA
F1,933,236,2021,rm,3,12.57,21.4,38.53,42.96,,,NA
F1,934,236,2021,rm,1,26.48,16.0,47.57,50.56,,,NA
F1,936,236,2021,rm,2,16.26,14.0,38.72,41.35,,,NA
F1,937,236,2021,rm,5,51.91,34.0,89.13,92.62,,,NA
F1,938,236,2021,rm,4,66.52,31.3,102.60,106.60,,,NA
F1,941,236,2021,rm,1,94.21,27.5,108.56,109.41,,,NA
F1,947,236,2021,rm,1,55.10,18.4,76.23,79.85,,,NA
F1,948,236,2021,rm,2,37.89,23.2,59.62,62.36,,,NA
F1,949,236,2021,bo,3,34.59,39.3,84.58,90.76,,,NA
F1,950,236,2021,rm,2,23.94,11.2,48.72,49.63,,,NA
F2,825,236,2021,hem,1,15.85,10.0,25.76,26.52,,,NA
F2,838,236,2021,bb,1,25.45,10.7,44.09,44.79,,,NA
F2,922,236,2021,hem,1,21.04,9.9,21.01,20.98,,,NA
F2,977,236,2021,rm,2,36.93,19.9,60.01,61.41,,,NA
F2,978,236,2021,yb,1,29.41,11.4,37.78,38.09,,,NA
F2,980,236,2021,hem,1,77.82,33.4,85.52,86.18,,,NA
F2,983,236,2021,yb,1,46.83,20.4,50.23,50.35,,,NA
F2,984,236,2021,rm,2,46.02,43.2,73.31,76.45,,,NA
F2,985,236,2021,yb,3,28.39,17.6,48.56,49.46,,,NA
F2,986,236,2021,rm,1,35.33,21.0,38.07,38.33,,,NA
F2,987,236,2021,rm,1,32.50,24.2,35.93,35.96,,,NA
F2,988,236,2021,bb,2,32.37,20.0,59.87,61.10,,,NA
F2,990,236,2021,bb,2,18.22,20.6,33.57,34.46,,,NA
F2,991,236,2021,ro,3,73.80,48.7,109.40,110.49,,,NA
F2,992,236,2021,ro,4,35.17,64.6,52.80,55.86,,,NA
F2,993,236,2021,bb,2,26.50,16.1,46.01,47.02,,,NA
F2,994,236,2021,yb,1,40.72,12.4,49.45,49.75,,,NA
F2,995,236,2021,ro,4,49.01,36.9,62.29,64.17,,,NA
F3,1,236,2021,rm,3,18.00,17.7,21.35,21.86,,,NA
F3,2,236,2021,hem,3,55.59,23.3,91.24,92.28,,,NA
F3,3,236,2021,wp,2,17.04,34.5,21.85,23.16,,,NA
F3,4,236,2021,hem,2,26.09,16.4,41.10,41.44,,,NA
F3,5,236,2021,yb,2,37.70,19.6,55.77,56.45,,,NA
F3,6,236,2021,rm,2,50.37,20.7,57.51,57.76,,,NA
F3,7,236,2021,hem,4,19.81,25.7,43.89,45.75,,,NA
F3,8,236,2021,ro,5,23.53,68.00,58.59,62.15,,,NA
F3,9,236,2021,rm,2,45.23,29.1,63.37,64.60,,,NA
F3,11,236,2021,wp,3,37.98,25.1,60.94,62.31,,,NA
F3,12,236,2021,hem,6,22.09,33.2,26.66,28.24,,,NA
F3,535,236,2021,hem,2,49.85,16.0,83.16,83.85,,,NA
F3,737,236,2021,hem,2,58.81,15.6,77.53,78.04,,need new curved,need new curved
F3,823,236,2021,yb,1,7.85,10.0,11.16,11.77,,,NA
F3,824,236,2021,bb,1,14.57,10.0,27.19,28.63,,,NA
F3,839,236,2021,bb,2,34.18,12.8,66.20,68.06,,,NA
F3,914,236,2021,hem,1,NA,10.4,29.85,30.44,,,NA
F4,29,236,2021,ro,2,38.27,38.7,51.30,51.91,,,NA
F4,35,236,2021,ro,4,48.69,35.1,78.43,80.30,,,NA
F4,36,236,2021,ro,3,133.00,41.3,142.15,147.01,,DBH calipers next time,NA
F4,36,236,2021,ro,4,16.61,41.3,27.06,31.01,,,NA
F4,42,236,2021,rm,2,10.54,24.6,23.05,23.99,,,NA
F4,46,236,2021,rm,1,33.50,14.8,41.54,42.18,,,NA
F4,49,236,2021,ro,3,69.47,37.6,115.53,118.47,,needs new~11mm left,NA
F4,50,236,2021,ro,2,71.41,30.6,110.73,112.13,,,NA
F4,51,236,2021,ro,2,61.44,29.5,101.62,103.24,,,NA
F4,55,236,2021,bb,2,54.94,25.5,82.30,83.97,,,NA
F4,62,236,2021,wp,2,27.96,27.5,27.51,28.41,,,NA
F4,64,236,2021,wp,1,82.84,31.0,90.99,92.14,,,NA
F4,68,236,2021,rm,2,41.65,16.7,43.53,43.56,,,NA
F4,71,236,2021,rm,1,53.35,20.4,64.57,64.90,,,NA
F4,73,236,2021,wp,4,70.22,74.3,108.00,110.53,,~12mm left,NA
F4,735,236,2021,ash,2,49.03,26.2,88.28,91.00,,,NA
F5,76,236,2021,wp,3,59.29,47.1,119.24,122.74,,needs new,10mm left
F5,81,236,2021,ro,3,15.16,31.1,37.18,39.68,,,NA
F5,84,236,2021,ro,2,21.76,24.5,28.83,29.31,,,NA
F5,86,236,2021,hem,3,24.36,27.3,53.20,54.16,,,NA
F5,87,236,2021,ro,1,83.27,21.1,101.67,102.19,,,NA
F5,94,236,2021,rm,2,47.33,18.8,54.27,54.56,,,NA
F5,97,236,2021,cherry,2,14.26,27.3,14.45,14.53,,,NA
F5,98,236,2021,hem,4,27.43,27.7,52.53,53.05,,,NA
F5,99,236,2021,hem,3,63.67,31.5,85.09,86.01,,,NA
F5,104,236,2021,rm,1,60.02,20.8,62.81,63.04,,,NA
F5,109,236,2021,ro,3,20.95,41.8,29.27,33.76,,"hit by fallen branch, re-adjusted",NA
F5,110,236,2021,ro,3,13.82,32.0,63.01,65.46,,,NA
F5,114,236,2021,ro,2,44.78,24.8,55.97,56.53,,,NA
F5,117,236,2021,wp,5,60.07,52.0,115.55,119.49,,,NA
F5,126,236,2021,rm,1,31.46,17.6,35.12,35.14,,,NA
F5,127,236,2021,rm,1,42.72,12.7,50.32,50.76,,,NA
F5,133,236,2021,ro,2,71.75,36.4,109.91,111.49,,,NA
G1,153,236,2021,rm,3,15.85,17.8,70.84,74.51,,,NA
G1,165,236,2021,rm,2,11.55,16.1,48.95,52.67,,,NA
G1,175,236,2021,ro,4,35.37,34.7,74.51,83.78,,,NA
G1,176,236,2021,rm,4,12.96,23.2,48.49,58.51,,,NA
G1,211,236,2021,beech,3,20.09,14.1,39.82,43.39,,,NA
G1,571,236,2021,hem,1,9.49,11.7,33.91,34.51,,,NA
G1,703,236,2021,hem,1,12.59,10.0,23.93,24.28,,,NA
G1,704,236,2021,rm,1,11.05,10.2,42.80,47.39,,,NA
G1,705,236,2021,bb,1,12.08,10.5,63.65,72.51,,,NA
G1,728,236,2021,rm,2,13.10,12.3,23.20,24.01,,,NA
G1,809,236,2021,hem,2,15.12,12.9,17.90,18.41,,,adelgid
G1,898,236,2021,hem,1,29.50,11.5,52.19,52.28,,,NA
G1,910,236,2021,hem,1,10.42,11.2,45.35,46.38,,,NA
G1,913,236,2021,rm,1,20.65,11.8,48.61,50.16,,,NA
G1,917,236,2021,beech,1,11.09,10.3,17.08,19.89,,,NA
G1,918,236,2021,hem,1,14.72,10.0,16.31,16.51,,,NA
G1,919,236,2021,hem,1,10.38,10.0,15.73,16.32,,,NA
G1,920,236,2021,rm,1,21.07,10.0,21.33,21.34,,,NA
G1,921,236,2021,hem,1,14.08,10.3,20.63,22.12,,,NA
G1,991,236,2021,rm,1,8.00,10.5,70.20,71.34,,,NA
G2,202,236,2021,hem,2,25.06,42.6,36.46,37.33,,,NA
G2,204,236,2021,hem,2,40.82,45.0,59.15,60.34,,,NA
G2,205,236,2021,yb,1,23.53,12.9,25.82,25.82,,,NA
G2,206,236,2021,cherry,2,30.87,52.1,49.69,51.31,,,NA
G2,207,236,2021,hem,2,59.71,38.0,84.85,86.17,,,NA
G2,209,236,2021,hem,2,27.19,32.8,40.40,41.18,,,NA
G2,210,236,2021,hem,3,44.58,50.5,81.02,82.71,,,NA
G2,211,236,2021,ro,3,51.38,32.5,77.37,78.45,,,NA
G2,213,236,2021,hem,1,66.09,38.3,67.94,68.42,,,NA
G2,214,236,2021,hem,2,68.74,41.3,86.63,87.83,,,NA
G2,215,236,2021,hem,1,29.55,15.7,31.26,31.81,,,NA
G2,216,236,2021,hem,1,58.20,20.0,62.55,62.98,,,NA
G2,217,236,2021,hem,3,56.11,44.3,68.40,70.19,,,NA
G2,219,236,2021,hem,1,82.21,28.5,99.77,100.85,,,NA
G2,222,236,2021,hem,1,22.24,15.1,25.96,26.30,,,NA
G2,224,236,2021,hem,2,55.87,47.3,78.48,79.51,,,NA
G2,225,236,2021,hem,1,73.24,32.9,81.85,82.28,,,NA
G2,226,236,2021,hem,1,93.90,26.0,107.42,107.85,,,NA
G2,823,236,2021,hem,1,12.14,10.0,12.16,12.28,,,NA
G4,251,236,2021,rm,1,20.64,15.3,21.70,21.53,,,NA
G4,256,236,2021,bb,2,47.88,21.3,78.68,79.43,,,NA
G4,257,236,2021,ro,2,29.12,37.0,48.10,48.79,,,NA
G4,258,236,2021,bb,1,31.59,20.5,34.13,34.12,,,NA
G4,261,236,2021,rm,1,78.40,24.6,93.69,94.37,,,NA
G4,263,236,2021,rm,2,17.57,23.6,25.44,26.16,,,NA
G4,264,236,2021,rm,3,36.03,18.3,43.51,43.45,,,NA
G5,90,236,2021,bb,2,15.46,14.1,36.18,37.07,,,NA
G5,231,236,2021,yb,1,22.02,11.2,26.12,26.58,,,NA
G5,265,236,2021,hem,3,24.49,19.3,50.85,51.98,,,NA
G5,266,236,2021,rm,2,16.54,17.1,36.82,37.66,,,NA
G5,267,236,2021,hem,4,33.70,17.4,55.67,56.35,,,NA
G5,268,236,2021,ro,2,74.21,40.0,91.71,92.56,,,NA
G5,269,236,2021,hem,3,66.64,28.6,100.76,101.88,,,NA
G5,271,236,2021,bb,2,39.09,30.3,76.67,82.21,,,NA
G5,272,236,2021,hem,2,18.37,16.4,26.29,26.62,,,NA
G5,273,236,2021,hem,4,20.19,25.0,34.20,35.45,,,NA
G5,275,236,2021,rm,1,53.37,17.5,61.21,61.47,,,NA
G5,276,236,2021,hem,3,75.63,25.0,102.81,103.71,,~11mm left,NA
G5,277,236,2021,rm,1,17.51,23.2,19.98,20.12,,,NA
G5,278,236,2021,hem,2,38.61,15.1,38.63,38.85,,"dead, heart rot, removed",NA
G5,279,236,2021,ro,2,64.13,42.1,102.43,104.48,,"needs new, line drawn",NA
G5,282,236,2021,rm,1,55.39,21.5,59.91,59.93,,,NA
G5,283,236,2021,rm,1,29.43,13.4,37.28,37.37,,,NA
G5,285,236,2021,wp,2,23.21,28.1,29.30,30.57,,,NA
G5,286,236,2021,hem,3,20.24,30.5,40.70,41.67,,,NA
G5,287,236,2021,rm,1,33.77,15.6,37.97,38.09,,,NA
G5,289,236,2021,hem,3,16.50,22.3,19.92,20.34,,,NA
G5,290,236,2021,hem,3,43.02,15.7,59.04,59.67,,,NA
G5,291,236,2021,ro,2,21.05,48.3,33.72,34.49,,,NA
G5,293,236,2021,hem,2,33.69,23.3,57.41,58.13,,,NA
G5,294,236,2021,rm,1,79.05,26.5,95.84,96.71,,,NA
G5,295,236,2021,ro,2,28.58,44.3,57.21,58.36,,,NA
G5,589,236,2021,hem,2,8.28,13.0,9.65,10.05,,,NA
G5,597,236,2021,bb,2,33.81,13.0,46.89,47.22,,,NA
G5,739,236,2021,hem,2,28.90,14.3,37.67,38.11,,,NA
G5,740,236,2021,rm,2,29.33,10.7,34.83,35.39,,,NA
G5,741,236,2021,rm,3,31.76,11.2,35.78,35.77,,,NA
G5,742,236,2021,hem,3,32.97,15.8,51.08,51.78,,,NA
G5,751,236,2021,hem,1,33.59,11.5,35.73,36.00,,,NA
G5,752,236,2021,rm,1,34.56,10.7,35.56,35.51,,,NA
G5,840,236,2021,hem,1,43.22,11.0,60.44,60.95,,,NA
H1,117,236,2021,hem,2,36.17,14.2,59.13,59.65,,,adelgid in plot
H1,302,236,2021,ro,2,37.02,40.8,60.30,61.00,,,NA
H1,304,236,2021,beech,3,28.45,28.6,66.20,67.07,,,bark disease
H1,305,236,2021,ro,3,50.13,54.2,84.69,86.51,,,NA
H1,306,236,2021,rm,1,51.40,31.3,57.73,58.12,,,NA
H1,308,236,2021,rm,1,28.19,14.2,37.12,37.12,,,NA
H1,309,236,2021,ro,2,67.00,38.9,109.08,110.74,,,NA
H1,310,236,2021,wp,1,41.22,21.4,44.35,44.74,,,NA
H1,311,236,2021,rm,1,75.00,19.0,90.97,91.33,,,NA
H1,313,236,2021,wp,3,49.43,48.8,75.42,77.81,,,NA
H1,314,236,2021,hem,2,60.65,51.2,79.49,80.53,,,NA
H1,317,236,2021,rm,2,53.13,27.1,90.25,91.88,,,NA
H1,318,236,2021,rm,3,57.72,25.5,93.62,94.72,,,NA
H1,319,236,2021,hem,2,34.52,48.4,59.08,60.35,,,NA
H1,320,236,2021,wp,2,42.27,31.9,60.72,62.93,,,NA
H1,321,236,2021,rm,2,45.25,28.7,52.92,53.80,,,NA
H1,323,236,2021,rm,1,47.76,16.2,55.95,56.47,,,NA
H1,326,236,2021,rm,2,28.29,14.9,30.25,30.19,,,NA
H1,807,236,2021,hem,1,9.36,10.5,20.67,20.92,,,NA
H1,841,236,2021,hem,2,42.98,13.3,73.86,74.89,,,needs new
H1,841,236,2021,hem,3,NA,NA,NA,14.75,,first measurement,NA
H1,842,236,2021,hem,1,36.45,11.6,58.60,58.95,,,NA
H1,843,236,2021,hem,1,36.35,11.9,51.62,52.14,,,NA
H1,844,236,2021,hem,1,24.13,11.3,33.96,34.28,,,NA
H1,899,236,2021,hem,2,17.73,13.1,29.07,29.73,,,NA
H2,327,236,2021,hem,2,29.58,34.8,35.66,36.54,,,NA
H2,329,236,2021,rm,2,38.18,19.7,41.40,41.67,,,NA
H2,330,236,2021,hem,1,28.21,24.6,28.85,29.06,,suppressed,NA
H2,331,236,2021,hem,1,46.88,19.9,49.79,50.04,,,NA
H2,333,236,2021,ro,2,49.17,35.5,67.43,68.42,,,NA
H2,334,236,2021,hem,2,42.89,37.9,70.20,71.54,,,NA
H2,336,236,2021,ro,2,35.22,37.7,68.79,70.22,,,NA
H2,338,236,2021,hem,2,78.65,34.5,85.01,85.73,,,NA
H2,339,236,2021,hem,1,21.90,14.9,23.40,23.67,,,NA
H2,341,236,2021,hem,2,43.39,19.0,44.19,44.52,,,NA
H2,342,236,2021,hem,2,12.53,33.8,14.77,15.43,,,NA
H2,343,236,2021,yb,2,33.54,47.4,48.21,48.76,,,NA
H2,344,236,2021,ro,1,84.48,29.1,100.81,100.76,,,NA
H2,345,236,2021,hem,2,34.21,45.8,35.94,36.77,,,NA
H2,346,236,2021,rm,1,45.34,15.9,57.42,57.86,,,NA
H2,348,236,2021,rm,2,68.57,28.2,101.57,104.61,,,NA
H2,349,236,2021,hem,1,50.79,30.8,53.55,54.25,,,NA
H2,350,236,2021,rm,1,15.70,12.6,16.87,16.84,,,NA
H2,351,236,2021,hem,1,68.38,29.6,74.10,74.89,,,NA
H2,352,236,2021,ro,1,71.78,25.0,80.60,80.94,,,NA
H2,353,236,2021,hem,2,115.92,42.2,115.92,117.94,,rm next ,"line drawn, rm if match"
H2,353,236,2021,hem,3,22.80,42.2,22.80,25.01,,,NA
H2,354,236,2021,ro,3,35.93,66.0,72.44,74.10,,,NA
H5,383,236,2021,hem,2,31.01,33.5,50.38,51.18,,,NA
H5,384,236,2021,rm,1,76.78,38.2,89.89,91.30,,,NA
H5,385,236,2021,hem,2,49.85,38.2,74.97,75.89,,,NA
H5,388,236,2021,hem,2,73.22,31.6,110.95,112.25,,~40mm left,NA
H5,389,236,2021,rm,1,34.15,43.4,37.28,37.62,,,NA
H5,392,236,2021,hem,1,35.78,25.1,39.61,39.79,,,NA
H5,393,236,2021,yb,3,21.15,16.0,23.55,23.66,,,NA
H5,394,236,2021,hem,1,76.35,15.0,94.98,96.12,,,NA
H5,396,236,2021,ro,2,46.69,22.1,69.41,70.38,,,NA
H5,397,236,2021,beech,1,47.56,65.3,56.52,56.71,,,NA
H5,398,236,2021,bb,1,54.17,13.6,67.61,69.11,,,NA
H5,399,236,2021,hem,2,28.33,19.2,48.3,49.02,,,NA
H5,400,236,2021,hem,3,46.27,15.2,69.77,70.34,,,NA
H5,400,236,2021,hem,4,NA,NA,NA,14.83,,first measurement,NA
H5,402,236,2021,ro,2,32.14,29.3,58.95,60.17,,,NA
H5,403,236,2021,beech,2,69.58,23.7,76.82,76.76,,,dying
H5,404,236,2021,hem,2,32.06,20.0,35.99,36.61,,,NA
H5,405,236,2021,hem,2,37.69,40.7,65.63,66.73,,,NA
H5,536,236,2021,hem,1,6.46,10.8,6.87,7.15,,,NA
H5,743,236,2021,hem,1,14.61,10.7,16.65,16.60,,,NA
H5,810,236,2021,hem,1,29.52,10.7,39.22,39.55,,,NA
